ID,Main Category,Sub Categories,Title,Description,Ring Size,Length,Packaging,Price,Image URL
133576510,古巴產品,私人聯盟,私人联盟 10周年皇冠飞猪 12支 100*60 Undercrown Flying Pig,这是私人联盟独特的短双完美尺寸的皇冠10周年版本。使用标准的皇冠系列配方：墨西哥圣安德烈斯珈衣，康涅狄格阔叶珈套，珈芯有巴西的马特菲娜烟叶、尼加拉瓜烟叶。像其他飞猪雪雪一样，都有一个盘绕的盖子。,60,100mm,12支,MOP$1698.00,https://img.pospal.cn/productImages/3823360/461a3f12-03d1-4d99-b0d5-8623aef5b509_200x200.jpg
94214258,古巴產品,私人聯盟,私人联盟 皇冠马杜罗飞猪 12支 105*60 Undercrown Maduro,德鲁庄园当年推出“私人联盟”后由于太受欢迎，以至于工厂卷烟师“大量内需”导致出口供货量不足。为解决这个情况，工厂卷烟师从“私人联盟”各系列原料中选材。所以王冠之下马杜罗采用圣安德烈斯马杜罗的茄衣，康涅狄格州的茄套，而茄芯来自尼加拉瓜的古巴种子及巴西马塔•菲娜地区(Mata Fina) ，口感浓郁，带有胡椒可可的味道，散发出皮革、黑咖啡、泥土和香料的烤香草气息。,60,105mm,12支,MOP$1250.00/澳门币,https://img.pospal.cn/productImages/3896373/fa0da20f-e3c1-4865-987e-28213b3261a6_200x200.jpg
94213983,古巴產品,私人聯盟,私人联盟 野性飞猪(独角兽系列) 10支 137*60 Feral Flying Pig,据介绍，在德鲁庄园一直持续进行研发的私人联盟生产线中，一共研发了几百个样品，为的是在众多的样品中找到最无可挑剔的一款产品。大部分样品被否定，只有少数入选最终名单。所有这些雪茄都如此完美，馥郁的香气，完美的口感，复杂的味道。这些雪茄，都是有限度生产。,60,137mm,10支,MOP$1680.00/澳门币,https://img.pospal.cn/productImages/3896373/3e708e17-0e99-4d1c-a464-78f35789bbb7_200x200.jpg
133582642,古巴產品,私人聯盟,私人联盟 9号公牛 24支 152*52 Toro Oscuro,在最初，Liga Privada这系列雪雪并不是为了销售，而是Drew Estate自己卷制来抽的。他们当初做了不少样本，但是只有9号的香气和口感堪称完美，丰富、复杂，味道浓郁。当你点燃一支9号时，就是创造者想要你享受到的纯粹的雪雪。烟叶经过一年熟成，没有多余的加工或减料，创造者期待你抽到的每一口，都是这款雪茄原来的完美样子。这系列雪雪精心卷制而成，珈衣发酵至少18个月。工厂里限量生产，每天只能生产大约1000支。雪雪制好后醇化一年才推出市场。康涅狄格州阔叶珈衣，巴西珈套，洪都拉斯和尼加拉瓜珈芯；这系列雪雪浓郁，有泥土味、浓咖啡味。,52,152mm,N/A,MOP$2433.00,https://img.pospal.cn/productImages/3823360/fc1875aa-2a48-424d-b486-560d81a4394a_200x200.jpg
133583336,古巴產品,私人聯盟,私人联盟 9号彪丽高(鱼雷) 24支 152*52 Belicoso Oscuro,在最初，Liga Privada这系列雪雪并不是为了销售，而是Drew Estate自己卷制来抽的。他们当初做了不少样本，但是只有9号的香气和口感堪称完美，丰富、复杂，味道浓郁。当你点燃一支9号时，就是创造者想要你享受到的纯粹的雪雪。烟叶经过一年熟成，没有多余的加工或减料，创造者期待你抽到的每一口，都是这款雪茄原来的完美样子。这系列雪雪精心卷制而成，珈衣发酵至少18个月。工厂里限量生产，每天只能生产大约1000支。雪雪制好后醇化一年才推出市场。康涅狄格州阔叶珈衣，巴西珈套，洪都拉斯和尼加拉瓜珈芯；这系列雪雪浓郁，有泥土味、浓咖啡味。,52,152mm,N/A,MOP$2433.00,https://img.pospal.cn/productImages/3823360/8ac3973c-0acd-4c3e-ad15-b12c6181f0ff_200x200.jpg
133580905,古巴產品,私人聯盟,私人联盟 T52双告朗拿 24支 178*54 Corona Doble,此系列雪雪经过两年的精心调配，成为了备受推崇的系列。带有黑胡椒和香料的味道，据说，当时德鲁庄园想要一种更强烈、更浓烈的口感时，这系列便是最好的选择。此系列雪雪，由7种不同的烟叶组成，由富有经验的调配师调配烟叶，每一支无论在结构上、香气上和口味上，都完美无缺。康涅狄格州阔叶珈衣，巴西珈套，洪都拉斯和尼加拉瓜珈芯。,54,178mm,N/A,MOP$2550.00,https://img.pospal.cn/productImages/3823360/916bf012-a264-429f-9b7c-87e7c8307272_200x200.jpg
133581083,古巴產品,私人聯盟,私人联盟 T52罗拔图 24支 127*54 Robusto,此系列雪雪经过两年的精心调配，成为了备受推崇的系列。带有黑胡椒和香料的味道，据说，当时德鲁庄园想要一种更强烈、更浓烈的口感时，这系列便是最好的选择。此系列雪雪，由7种不同的烟叶组成，由富有经验的调配师调配烟叶，每一支无论在结构上、香气上和口味上，都完美无缺。康涅狄格州阔叶珈衣，巴西珈套，洪都拉斯和尼加拉瓜珈芯。,54,127mm,N/A,MOP$2330.00,https://img.pospal.cn/productImages/3823360/190d556f-543b-47b9-bd2d-20b8116e9e39_200x200.jpg
135748390,古巴產品,古巴种子,古巴种子 拉比托系列#52' 25支 119*52 Rabito,洪都拉斯是四大优质雪雪制造国之一(古巴、多米尼加以及尼加拉瓜)，生产制造方面遥遥领先于墨西哥、菲律宾、印度尼西亚、厄瓜多尔和巴西。这都得益于当年从古巴移植过来的种植、发酵和卷制等技术。烟灰一层层，坚挺无比，是成片的大烟叶卷制。进入中段，层次显露，更为柔顺，巧克力、咖啡以及蜂蜜甜味上来，辛辣味褪去，舌尖感觉特别柔和，草叶味道在口腔内壁短暂停留。尾段，烟雾量依然很大，强度也随之增大，味道交融会更美。,52,119mm,25支,MOP$1680.00,https://img.pospal.cn/productImages/3823360/fff80517-1b83-4dc9-92d3-f8310ad12551_200x200.jpg
129505340,古巴產品,帕拉森,帕拉森 火魂炽热 罗拔图 10支 127*50 Alma del Fuego Candente Robusto,烟叶来自尼瓜拉瓜奥梅特佩岛，这个岛被火山土壤覆盖，土质肥沃独特，周围被海水环绕，似烈火红唇，珈衣来自贾拉帕山谷Jalapa Valley（出产优质烟叶的地区之一），这款味道浓郁，有柑橘、烤腰果、和甜味,50,127mm,10支,MOP$1234.00,https://img.pospal.cn/productImages/3823360/e1b95fce-af34-4fcb-9a7f-3cef4b82a8ff_200x200.jpg
129495182,古巴產品,帕拉森,帕拉森 精选罗拔图 6支 Robusto Collection Sampler,手工制作的杰作，融合了丰富的风格和 Plasencia 著名的工艺，体现了奢华和传统的极致，优雅的包装适合送礼。Plasencia Robusto雪雪是屡获殊荣的工艺的证明，使用来自尼加拉瓜和洪都拉斯的最好的烟草混合物精心手工卷制。这些雪雪提供丰富、复杂的风味，反映了这些著名地区的独特风土。6支分别为Reserva Original Robusto、Alma Del Campo Tribu、Alma Del Fuego Candente、Cosecha 151 La Música、Alma Fuerte Robustus I 、Alma Fuerte Robustus II 。,N/A,N/A,N/A,MOP$778.00,https://img.pospal.cn/productImages/3823360/aef813d6-1ef9-4201-9a1e-94e245b00edf_200x200.jpg
120911364,古巴產品,帕拉森,帕拉森 经典珍藏 完美 10支 98*52 Perfectico,帕拉森有机珍藏系列，中等浓度，尼瓜拉瓜烟叶，唯一一款采用纯有机烟叶卷制的雪雪，重新发现烟草最原始的味道，烟叶陈年超过5年再进行制作。,52,98mm,10支,MOP$938.00,https://img.pospal.cn/productImages/3896373/17fece44-b492-4ff6-abe9-2f90b2694839_200x200.jpg
134448410,古巴產品,帕拉森,帕拉森 经典珍藏 鱼雷 10支 157*52 Piramide,帕拉森有机珍藏系列，中等浓度，尼瓜拉瓜烟叶，唯一一款采用纯有机烟叶卷制的雪雪，重新发现烟草最原始的味道，烟叶陈年超过5年再进行制作。,52,157mm,10支,MOP$930.00,https://img.pospal.cn/productImages/3823360/6a78b65d-ed1f-4079-b001-8932194ca8b2_200x200.jpg
129504912,古巴產品,帕拉森,帕拉森 经典珍藏 罗拔图 20支 121*52 Robusto,帕拉森有机珍藏系列，中等浓度，尼瓜拉瓜烟叶，唯一一款采用纯有机烟叶卷制的雪雪，重新发现烟草最原始的味道，烟叶陈年超过5年再进行制作。,52,121mm,20支,MOP$1517.00,https://img.pospal.cn/productImages/3823360/1bdf1108-0f2f-4b07-b5d9-bebd89fdc479_200x200.jpg
132513451,古巴產品,帕拉森,帕拉森 经典珍藏 公牛 20支 152*50 Toro,帕拉森有机珍藏系列，中等浓度，尼瓜拉瓜烟叶，唯一一款采用纯有机烟叶卷制的雪雪，重新发现烟草最原始的味道，烟叶陈年超过5年再进行制作。,50,152mm,20支,MOP$1588.00,https://img.pospal.cn/productImages/3823360/915e6e60-d5e5-4cbc-be39-31ac8280f79b_200x200.jpg
120912214,古巴產品,帕拉森,帕拉森 烈魂第四代 内斯特(盒压公牛) 10支 159*54 Nestor Toro,帕拉森烈魂系列，中等至浓郁，来自尼瓜拉瓜烟叶。这是帕拉森首次推出烈魂系列，被专业杂志Cigar Snob Magazine 评为2017年度雪雪，精选最优质陈年烟叶，大师卷制，烟叶陈年至少10年，外观为深巧克力色，结构精良，添加有机烟叶，口味更佳。口味浓郁，品味高端，适合有经验或追求重口味的爱好者。,54,159mm,10支,MOP$1324.00,https://img.pospal.cn/productImages/3896373/f04e1824-d1bc-422f-9d75-25195b6643f6_200x200.jpg
120912093,古巴產品,帕拉森,帕拉森 烈魂第五代 盒压所罗门 10支 178*58 Salomon,帕拉森烈魂系列，中等至浓郁，来自尼瓜拉瓜烟叶。这是帕拉森首次推出烈魂系列，被专业杂志Cigar Snob Magazine 评为2017年度雪雪，精选最优质陈年烟叶，大师卷制，烟叶陈年至少10年，外观为深巧克力色，结构精良，添加有机烟叶，口味更佳。口味浓郁，品味高端，适合有经验或追求重口味的爱好者。,58,178mm,10支,MOP$1428.00,https://img.pospal.cn/productImages/3896373/9efcbf17-c782-4216-a85e-d8684a3cdd86_200x200.jpg
129495771,古巴產品,帕拉森,帕拉森 烈魂六边形 10支 152*60 Alma Fuerte Sixto I Hexagon,这款模仿蜂巢外形的雪雪是独特的六边形。选用了来自尼加拉瓜贾乐帕(Jalapa) 种植，并已陈化了10年的colorado claro烟叶为珈衣，燃烧均匀，结构完美，充满可可、杏仁的香气，并在最后的香气中转变为淡淡的肉荳蔻和雪松的香气。,60,152mm,10支,MOP$1532.00,https://img.pospal.cn/productImages/3823360/d3e7b590-7c95-40d1-83fe-a4101dd44ccc_200x200.jpg
129505554,古巴產品,帕拉森,帕拉森 151收获 传统 公牛 10支 149*54 Tradicion Toro,151收获是帕拉森新推出的全新雪雪系列。口味浓郁，带有黑巧克力、梅子、肉桂以及橡木的味道。这款新产品是为了纪念帕拉森在1865年起计完成的第151次雪雪叶收成。,54,149mm,10支,MOP$1293.00,https://img.pospal.cn/productImages/3823360/a45bf52b-e72e-48ca-aa64-d02ee048b5d4_200x200.jpg
129506124,古巴產品,帕拉森,帕拉森 151收获 音乐 罗拔图 10支 127*50 Musica Robusto,151收获是帕拉森新推出的全新雪雪系列。口味浓郁，带有黑巧克力、梅子、肉桂以及橡木的味道。这款新产品是为了纪念帕拉森在1865年起计完成的第151次雪雪叶收成。,50,127mm,10支,MOP$1324.00,https://img.pospal.cn/productImages/3823360/8c63603e-d202-4453-8371-fdf7ec131b69_200x200.jpg
120032480,古巴產品,阿图罗·富恩特,阿图罗·富恩特 罗萨多 玛瑙52R 25支 128*52 Rosado Magnum,这款采用陈化将近10年的罗萨多（Rosado）阳植烟叶作为珈衣，这种珈衣是来自厄瓜多尔苏门答腊的优质烟叶，正是这些稀有而精致的烟叶创造了复杂而平衡的烟雾，让爱好者享受更滑顺滑的体验。这款雪雪具有鲜明、甜美的口味和优雅复杂的底调，展现出丰富的巧克力、皮革、香料和吐司口味。,52,128mm,25支,MOP$3178.00,https://img.pospal.cn/productImages/3896373/fffcee13-1549-46f5-8cea-126f12981cad_200x200.jpg
123559944,古巴產品,阿图罗·富恩特,阿图罗·富恩特 海明威 短篇小说自然 15支 101*49 Hemingway Natural Short Story,珈如其名，尺寸短小。毫无疑问，海明威系列雪雪是最难制作的雪雪之一。其采用的多米尼加珈芯和珈套以及精选非洲喀麦隆珈衣在燃烧时释放出浓密、芬芳的白烟。雪雪的制作堪称完美，燃烧表现不俗。同时，这款雪雪还采用了少量的肯塔基阔叶马杜罗珈衣。珈衣：喀麦隆；珈套：多米尼加；珈心：多米尼加；产地：多米尼加,49,101mm,15支,MOP$1882.00,https://img.pospal.cn/productImages/3823360/869e90ab-5602-43d4-b80f-dc5621fb3580_200x200.jpg
135840117,古巴產品,阿图罗·富恩特,阿图罗·富恩特 海明威 短篇小说自然马杜罗 25支 101*49 Hemingway Natural Short Story Maduro,一款由著名的雪卡制造商阿图罗·富恩特精心制作、卷制难度极高的优质 “完美 “品型雪雪，以其丰富的多米尼加雪卡叶和独特的康????狄格州阔叶马杜罗卡衣闻名，提供了一种浓郁的、带有巧克力、泥土、新鲜研磨咖啡和牛油香气的复杂口感。每一支雪雪都是对传统制作工艺的致敬，是收藏家和雪茄爱好者的必备之选。,49,101mm,N/A,MOP$2468.00,https://img.pospal.cn/productImages/3823360/8acfe151-415e-47e4-a6ce-92918c095547_200x200.jpg
96615124,古巴產品,阿图罗·富恩特,阿图罗·富恩特 海明威 艺术品 25支 123*60 Hemingway Work Of Art Natural,富恩特的海明威系列雪茄，全部是“完美”品型。有的精致小巧，有的霸气外露，是一款非常特别的系列。卡洛斯·富恩特说，我的爷爷非常擅长卷制完美品型的雪茄，我自小看著人们卷制完美品型的雪茄，在我心中有非常非常温暖的回忆。因此，我专门创办这个品型，为的是在富恩特的工厂卷制这款雪茄。据说，这系列雪茄非常难卷制。烟气浓郁，口感丰富。燃烧和抽吸都非常顺畅。茄衣：非洲喀麦隆，茄芯：多米尼加，茄套：多米尼加,60,123mm,25支,MOP$3288.00/澳门币,https://img.pospal.cn/productImages/3896373/a5ec3e5b-8141-4ab6-b53b-0289b14cc892_200x200.jpg
117333625,古巴產品,佩尔多莫,佩尔多莫 珍藏10周年 康乃狄克 25支 153*54 Epicure Connecticut,在2018年被《Cigar Journal》评尼加拉瓜最佳品牌，其调配草叶经过精心手工挑选和至少6年陈年，并且佩尔多莫家族使用波本桶陈酿茄衣，这特殊的陈年过程多年来一直是佩尔多莫家族的秘密，家族给予这种茄衣一个恰如其分的名字-<香槟>,54,153mm,25支,MOP$4467.00,https://img.pospal.cn/productImages/3896373/6f538eb9-424b-4b1c-92ef-d497916f517b_200x200.jpg
117333830,古巴產品,佩尔多莫,佩尔多莫 地段23 马杜罗罗拔图 24支 127*50 Lot23 Maduro Robusto,在2012年被《Cigar Journal》评为尼加拉瓜最佳性价比品牌。这个系列对于佩尔多莫家族是很特别！因为父子两人在2000年率先推动了这个项目，共同开发了该家族在尼加拉瓜埃斯特利最负盛名的农场之一。类似酿酒师的单一葡萄园酒库，Lot23使用的草叶完全在同一块土地上种植。所以这系列成功的秘密在于将这片极其肥沃农场生产的古巴种叶经过5年熟化特殊配方。,50,127mm,24支,MOP$3120.00,https://img.pospal.cn/productImages/3896373/592c9a86-4a01-41c9-9111-ab6e19411844_200x200.jpg
117334289,古巴產品,佩尔多莫,佩尔多莫 双重陈酿12年 罗拔图日晒 24支 127*56 Double Aged Vintage Robusto Sun Grown,双重陈酿12年是佩尔多莫家族最精选、最珍贵的12年陈年茄衣、茄套和茄芯搭配而成，这些罕见的草叶经过精心堆积陈年十年，再在烧焦的白橡木波本桶中陈酿两年！这独特的双重陈年过程确保了草叶的完美色泽、质地、香气和口味，使每支雪雪都成为一种平衡又丰富的体验。,56,127mm,N/A,MOP$4448.00,https://img.pospal.cn/productImages/3896373/13a856de-0b0d-4445-8932-04033b270695_200x200.jpg
132129144,古巴產品,我的父亲,我的父亲 精选公牛 5支 152*50 Selection Toro Assortment,提供多样化的品尝体验让您踏上我的父亲雪雪的丰富旅程，还包括标志性配件剪刀和打火机，无论是初尝还是送礼都是完美的礼物。5支分别为Don Pepin Garcia Original Blue Toro、Jamie Garcia Reserva Especial Toro、La Antiguedad Toro、El Centurion Toro、Don Pepin Garcia Serie JJ Toro。,50,152mm,N/A,MOP$698.00,https://img.pospal.cn/productImages/3823360/209ff6f0-0061-4109-a9cf-88cec23cf713_200x200.jpg
132131386,古巴產品,我的父亲,我的父亲 精选鱼雷 6支 139*54 Collection Belicosos Assortment,这个盒子里有我的父亲三个系列的鱼雷，还包括标志性配件剪刀和打火机，无论是初尝还是送礼都是完美的礼物。6支分别为：2*Le Bijou 1922 Belicoso、2*No.2 Belicoso、2*Connecticut Belicoso。,54,139mm,N/A,MOP$828.00,https://img.pospal.cn/productImages/3823360/3f9eb303-63dd-40d0-8546-263c96dab8b2_200x200.jpg
120467783,古巴產品,我的父亲,我的父亲 1922珍宝 盒压鱼雷 23支 156*52 Le Bijou1922 Torpedo Box Pressed,Le Bijou 在法语中是珍宝的意思，1922是品牌创始人何塞·佩佩·加西亚的父亲出生的那年。此款雪雪荣获2011年《雪茄迷》最受欢迎的雪雪排行榜第六名，并于2015年入选Top25雪雪第一名。雪雪的珈套和珈衣均来自尼瓜拉瓜，珈衣采用的是古巴的烟草种子。这款雪雪珈衣为深褐色，口感顺滑平衡，散发折浓郁的咖啡味、甜味、辛辣味和迷人的醇香。珈衣：Habano Oscuro-Oscuro；珈套：尼加拉瓜；珈心：尼加拉瓜。,52,156mm,23支,MOP$2625.00,https://img.pospal.cn/productImages/3896373/d80646ed-54ad-4e6b-b0c4-2bb08cf11177_200x200.jpg
123077361,古巴產品,我的父亲,我的父亲 安德拉斯之花 公牛 20支 152*52 Flor De Las Antillas Toro,这款雪雪混合了几种古巴烟草种子，使它充满油光，珈衣光滑。此款雪雪以我的父亲特有的辛辣味开始，有一种浓郁的可可味。燃烧后呈现一种美丽的白色灰烬。这款雪雪2012年正式上市，马上获得了国际级的好评，此系列中的Toro品型入选2012年度Top25雪茄中的第一名。 2016年，加西亚家族推出了此系列的马杜罗版本。,52,152mm,20支,MOP$2023.00,https://img.pospal.cn/productImages/3896373/afa8c8ca-7248-4778-b763-01397bda7ac1_200x200.jpg
121342110,古巴產品,我的父亲,我的父亲 安德拉斯之花 罗拔图 20支 127*50 Flor De Las Antillas Robusto,使用全尼加拉瓜烟叶，传统的古巴风味。拥有尼加拉瓜哈瓦那珈衣，尼加拉瓜古巴种子烟叶的珈套和珈芯，强度中等浓郁。具有皮革、胡椒、咖啡和大量奶油的香气。Flor De Las Antillas是“安的列斯群岛之花”，加西亚家族用这个系列致敬故乡古巴。,50,127mm,20支,MOP$1911.00,https://img.pospal.cn/productImages/3896373/2413cd89-5446-4bbd-bda2-3e81ae2ae2af_200x200.jpg
120464939,古巴產品,我的父亲,我的父亲 安德拉斯之花 鱼雷 20支 140*52 Flor De Las Antillas Belicoso,使用全尼加拉瓜烟叶，传统的古巴风味。拥有尼加拉瓜哈瓦那珈衣，尼加拉瓜古巴种子烟叶的珈套和珈芯，强度中等浓郁。具有皮革、胡椒、咖啡和大量奶油的香气。Flor De Las Antillas是“安的列斯群岛之花”，加西亚家族用这个系列致敬故乡古巴。,52,140mm,20支,MOP$1930.00,https://img.pospal.cn/productImages/3896373/1674afa5-b168-4f12-a74a-63da65d73bcb_200x200.jpg
120464555,古巴產品,我的父亲,我的父亲 安德拉斯之花 马杜罗鱼雷 20支 156*52 Flor De Las Antillas Maduro Torpedo,我的父亲为联邦雪雪94周年纪念发布了Flor de las Antillas的特别马杜罗盒压版本。百分之百尼加拉瓜烟叶制成。使用加西亚家族”Las Maria”种植园收获的厄瓜多尔哈瓦那阳光种植马杜罗珈衣，与陈年的尼加拉瓜珈套及珈芯卷制在一起。拥有浓缩咖啡、木质、杏仁、橡木和奶油的美味香气。,52,156mm,20支,MOP$1998.00,https://img.pospal.cn/productImages/3896373/b17b59de-2115-464e-a29d-9959d0cc3461_200x200.jpg
120463987,古巴產品,我的父亲,我的父亲 山特伦 公牛 20支 159*52 EL Centurion Toro,2007年，我的父亲第一次推出了山特伦限量版雪茄，当时只有三种尺寸，每种只限量生产850盒。众多爱好者要求我的父亲将此系列列为常规版本，最后以四种尺寸回归。使用百分之百尼加拉瓜烟草，强度中等浓郁至浓郁，拥有奶油、可可、咖啡、焦糖、木质和泥土的香气。,52,159mm,20支,MOP$2090.00,https://img.pospal.cn/productImages/3896373/8dfc8d1e-507d-4e16-8ba5-f5f1494fb571_200x200.jpg
106372765,古巴產品,我的父亲,我的父亲 山特伦 大公牛 20支 165*58 EL Centurion Toro Grande,2007年，我的父亲第一次推出了山特伦限量版雪茄，当时只有三种尺寸，每种只限量生产850盒。众多爱好者要求我的父亲将此系列列为常规版本，最后以四种尺寸回归。使用百分之百尼加拉瓜烟草，强度中等浓郁至浓郁，拥有奶油、可可、咖啡、焦糖、木质和泥土的香气。,58,165mm,20支,MOP$2104.00,https://img.pospal.cn/productImages/3896373/2f198047-59ad-4f2b-967c-53b4622c0608_200x200.jpg
106372887,古巴產品,我的父亲,我的父亲 伟大的奉献 罗拔图 20支 127*50 Gran Oferta Robusto,"""我的父亲"" 品牌的最新系列，它的雪茄在尼加拉瓜的加西亚工场内卷制，而茄芯和茄套是使用在尼加拉瓜自家农场种植的古巴种烟草，茄衣则是使用非常油润的哈瓦那罗萨多。整体而言，这系列的雪茄的本身就是令人惊叹的艺术品。”La Gran Oferta” 意思是 ""伟大的奉献""，它是根据1913年左右一个非常古老的雪茄品牌以同样的名字销售的。",50,127mm,20支,MOP$2066.00,https://img.pospal.cn/productImages/3896373/0a945940-1535-4759-99d9-6582be253011_200x200.jpg
106372864,古巴產品,我的父亲,我的父亲 伟大的奉献 公牛戈多 20支 152*56 Gran Oferta Toro Gordo,"""我的父亲"" 品牌的最新系列，它的雪茄在尼加拉瓜的加西亚工场内卷制，而茄芯和茄套是使用在尼加拉瓜自家农场种植的古巴种烟草，茄衣则是使用非常油润的哈瓦那罗萨多。整体而言，这系列的雪茄的本身就是令人惊叹的艺术品。”La Gran Oferta” 意思是 ""伟大的奉献""，它是根据1913年左右一个非常古老的雪茄品牌以同样的名字销售的。",56,152mm,20支,MOP$2108.00,https://img.pospal.cn/productImages/3896373/15ffe9c4-9dd0-4267-91a4-3b4ae84c587f_200x200.jpg
119874614,古巴產品,我的父亲,我的父亲 伟大的奉献 长矛 20支 191*38 Gran Oferta Lancero,"""我的父亲"" 品牌的最新系列，它的雪雪在尼加拉瓜的加西亚工场内卷制，而珈套和珈芯是使用在尼加拉瓜自家农场种植的古巴种烟草，珈衣则是使用非常油润的哈瓦那罗萨多。整体而言，这系列的雪茄的本身就是令人惊叹的艺术品。",38,191mm,20支,MOP$2378.00,https://img.pospal.cn/productImages/3896373/bd248082-f50c-4295-ab48-c1e52001c1bf_200x200.jpg
120470413,古巴產品,我的父亲,我的父亲 安提格达(古代) 超级公牛 20支 178*56 LA Antiguedad Super Toro,“安提格达” 是加西亚家族在 “安德拉斯之花” 系列取得巨大成功后推出的第二个系列，这系列宗旨是拥抱原始古巴艺术的真实性和历史价值，由大师荷西加西亚和杰米加西亚合力制作。这系列是尼加拉瓜手工制作的超级优质雪雪，在尼加拉瓜种植，使用的是世界上最好的古巴种烟草。珈套的烟草全是 “我的父亲” 独自持有，来自尼加拉瓜的圣拉菲尔、拉斯奎布拉达斯、圣约瑟三个农场。烟草经过非常严格的风干过程，而且最少三年半的时间，以保证卓越的品质。这系列的风味中等至浓郁，提供复杂而平衡的口味,56,178mm,20支,MOP$2294.00,https://img.pospal.cn/productImages/3896373/57b8e5d7-1d80-4842-ae2b-43c679e2ecb6_200x200.jpg
106735240,古巴產品,我的父亲,我的父亲 富足 超级公牛 20支 152*60 Opulencia Super Toro,此款雪茄，采用了两个不同产地的烟叶——墨西哥和尼瓜拉瓜。茄衣来自墨西哥，是加西亚家族种植的古巴种子烟草。加西亚在尼瓜拉瓜有许多优质烟田，出产高品质的烟叶。此款雪茄包装为盒压形式。燃烧完美，每一口都有巧克力和可可的泥土气息，口感中有橡木味和甜度的平衡，微妙的茴香和牛轧糖的味道。这款雪茄的味道会随著香味的增强而逐渐变强。这是加西亚家族的又一力作，他们曾两次获得年度雪茄大奖。,60,152mm,20支,MOP$2294.00,https://img.pospal.cn/productImages/3896373/f2b4fc1b-31cd-4759-940d-2b8578fd41de_200x200.jpg
106372724,古巴產品,我的父亲,我的父亲 富足 罗拔图 20支 133*52 Opulencia Robustos,此款雪茄采用了两个不同产地的烟叶——墨西哥和尼加拉瓜。茄衣来自墨西哥，是加西亚家族种植的古巴种子烟草。加西亚在尼加拉瓜有许多优质烟田，出产高品质的烟叶。燃烧完美，每一口都有巧克力和可可的泥土气息，口感中有橡木味和甜度的平衡，微妙的茴香和牛轧糖的味道。这款雪茄的味道会随着香味的增强而逐渐变强。这是加西亚家族的又一力作，他们曾两次获得年度雪茄大奖。,52,133mm,20支,MOP$2266.00,https://img.pospal.cn/productImages/3896373/7c686b31-e1a0-444f-be0b-96b0bdfc0036_200x200.jpg
106735708,古巴產品,我的父亲,我的父亲 富足 公牛 20支 152*54 Opulencia Toro,此款雪茄，采用了两个不同产地的烟叶——墨西哥和尼瓜拉瓜。茄衣来自墨西哥，是加西亚家族种植的古巴种子烟草。加西亚在尼瓜拉瓜有许多优质烟田，出产高品质的烟叶。此款雪茄包装为盒压形式。燃烧完美，每一口都有巧克力和可可的泥土气息，口感中有橡木味和甜度的平衡，微妙的茴香和牛轧糖的味道。这款雪茄的味道会随著香味的增强而逐渐变强。这是加西亚家族的又一力作，他们曾两次获得年度雪茄大奖。,54,152mm,20支,MOP$2294.00,https://img.pospal.cn/productImages/3896373/eee3be3c-ec50-476f-a600-124a43c25bf0_200x200.jpg
119874470,古巴產品,我的父亲,我的父亲 承诺 长矛 20支 191*38 Promesa Lancero,珈衣采用厄瓜多古巴种樰珈叶，珈套和珈芯均产自尼加拉瓜。珈衣散发出的香气中，除了黑巧克力之外，还有很多种草的香气、一点甜味和皮革的香气。 品吸先有奶油味、泥土味和面包味，但奶油味占主导。 香味以坚果味、超甜的粉红柠檬水、酸面包为基调，也有胡椒味。 所有这些味道的交织带来美好的享受体验。 后半部则带有更多面包味，以及草莓的香甜和开心果的味道。 中等浓郁，醇厚度和浓烈度中等偏上。,38,191mm,20支,MOP$2294.00,https://img.pospal.cn/productImages/3896373/f742a700-9ff0-4fad-a8b5-67342087f599_200x200.jpg
106372627,古巴產品,我的父亲,我的父亲 承诺 公牛 20支 152*52 Promesa Toros,La Promesa 的包装纸散发出胡椒、皮革和干草的味道，带有淡淡的谷仓香气，第一口提供了烘焙香料、甜肉桂和肉豆蔻的味道，而冷抽则带有肉桂吐司的味道。,52,152mm,20支,MOP$2069.00,https://img.pospal.cn/productImages/3896373/7948958f-8b06-49cc-b091-ad8db713f4b4_200x200.jpg
106372663,古巴產品,我的父亲,我的父亲 承诺 小罗拔图 20支 114*50 Promesa Petite,La Promesa 的包装纸散发出胡椒、皮革和干草的味道，带有淡淡的谷仓香气，第一口提供了烘焙香料、甜肉桂和肉豆蔻的味道，而冷抽则带有肉桂吐司的味道。,50,114mm,20支,MOP$1784.00,https://img.pospal.cn/productImages/3896373/ea62821e-a481-47b7-bc41-0d3ee53be9e7_200x200.jpg
120468147,古巴產品,我的父亲,我的父亲 唐 佩平 加西亚1979 罗拔图 20支 127*50 Don Pepin Carcia Clasicos1979 Robusto,尼加拉瓜埃斯特利手工卷制，使用 Habano Rosado 珈衣和优质尼加拉瓜珈叶作为珈套和珈芯。浓度在于中等到浓郁，带有独特的泥土、雪松和胡椒的味道。,50,127mm,20支,MOP$2160.00,https://img.pospal.cn/productImages/3896373/7a396941-ebcc-4150-b48d-f338b6aac201_200x200.jpg
